MakeID,Make,Body_Type,Year_Month,Units_Sold
10,BYD,Hatchback,2020-02-01,305
10,BYD,Hatchback,2020-03-01,1215
10,BYD,Hatchback,2020-04-01,1322
10,BYD,Hatchback,2020-05-01,1461
10,BYD,Hatchback,2020-06-01,1517
10,BYD,Hatchback,2020-07-01,1534
10,BYD,Hatchback,2020-08-01,1557
10,BYD,Hatchback,2020-09-01,2113
10,BYD,Hatchback,2020-10-01,2598
10,BYD,Hatchback,2020-11-01,2670
10,BYD,Hatchback,2020-12-01,2296
10,BYD,Hatchback,2021-01-01,1055
10,BYD,Hatchback,2021-02-01,479
10,BYD,Hatchback,2021-03-01,1011
10,BYD,Hatchback,2021-04-01,2973
10,BYD,Hatchback,2021-05-01,3195
10,BYD,Hatchback,2021-06-01,3972
10,BYD,Hatchback,2021-07-01,2939
10,BYD,Hatchback,2021-08-01,3513
10,BYD,Hatchback,2021-09-01,4129
10,BYD,Hatchback,2021-10-01,6018
10,BYD,Hatchback,2021-11-01,8809
10,BYD,Hatchback,2021-12-01,10016
10,BYD,Hatchback,2022-01-01,10602
10,BYD,Hatchback,2022-02-01,8565
10,BYD,Hatchback,2022-03-01,10501
10,BYD,Hatchback,2022-04-01,12040
10,BYD,Hatchback,2022-05-01,6430
10,BYD,Hatchback,2022-06-01,10376
10,BYD,Hatchback,2022-07-01,21005
10,BYD,Hatchback,2022-08-01,23469
10,BYD,Hatchback,2022-09-01,24956
10,BYD,Hatchback,2022-10-01,25336
10,BYD,Hatchback,2022-11-01,26063
10,BYD,Hatchback,2022-12-01,26074
10,BYD,Hatchback,2023-01-01,17582
10,BYD,Hatchback,2023-02-01,22682
10,BYD,Hatchback,2023-03-01,27687
10,BYD,Hatchback,2023-04-01,29961
10,BYD,Hatchback,2023-05-01,29081
10,BYD,Hatchback,2023-06-01,26408
10,BYD,Hatchback,2023-07-01,24989
10,BYD,Hatchback,2023-08-01,34841
10,BYD,Hatchback,2023-09-01,35011
10,BYD,Hatchback,2023-10-01,37836
10,BYD,Hatchback,2023-11-01,40594
10,BYD,Hatchback,2023-12-01,41012
10,BYD,Hatchback,2024-01-01,28050
10,BYD,Hatchback,2024-02-01,14403
10,BYD,Hatchback,2024-03-01,27866
10,BYD,Hatchback,2024-04-01,28797
10,BYD,MPV,2018-01-01,15068
10,BYD,MPV,2018-02-01,10368
10,BYD,MPV,2018-03-01,15074
10,BYD,MPV,2018-04-01,14117
10,BYD,MPV,2018-05-01,14285
10,BYD,MPV,2018-06-01,12176
10,BYD,MPV,2018-07-01,10408
10,BYD,MPV,2018-08-01,10459
10,BYD,MPV,2018-09-01,10009
10,BYD,MPV,2018-10-01,10016
10,BYD,MPV,2018-11-01,10032
10,BYD,MPV,2018-12-01,9056
10,BYD,MPV,2019-01-01,5033
10,BYD,MPV,2019-02-01,5075
10,BYD,MPV,2019-03-01,7551
10,BYD,MPV,2019-04-01,7059
10,BYD,MPV,2019-05-01,6037
10,BYD,MPV,2019-06-01,6053
10,BYD,MPV,2019-07-01,4100
10,BYD,MPV,2019-08-01,4127
10,BYD,MPV,2019-09-01,6383
10,BYD,MPV,2019-10-01,6618
10,BYD,MPV,2019-11-01,2727
10,BYD,MPV,2019-12-01,2255
10,BYD,MPV,2020-01-01,1302
10,BYD,MPV,2020-02-01,221
10,BYD,MPV,2020-03-01,1669
10,BYD,MPV,2020-04-01,1575
10,BYD,MPV,2020-05-01,1140
10,BYD,MPV,2020-06-01,1015
10,BYD,MPV,2020-07-01,955
10,BYD,MPV,2020-08-01,3402
10,BYD,MPV,2020-09-01,3511
10,BYD,MPV,2020-10-01,3014
10,BYD,MPV,2020-11-01,3136
10,BYD,MPV,2020-12-01,2470
10,BYD,MPV,2021-01-01,1176
10,BYD,MPV,2021-02-01,1467
10,BYD,MPV,2021-03-01,2796
10,BYD,MPV,2021-04-01,935
10,BYD,MPV,2021-05-01,2172
10,BYD,MPV,2021-06-01,700
10,BYD,MPV,2021-07-01,487
10,BYD,MPV,2021-08-01,582
10,BYD,MPV,2021-09-01,618
10,BYD,MPV,2021-10-01,652
10,BYD,MPV,2021-11-01,701
10,BYD,MPV,2021-12-01,480
10,BYD,MPV,2022-01-01,102
10,BYD,MPV,2022-02-01,624
10,BYD,MPV,2022-03-01,1320
10,BYD,MPV,2022-04-01,1372
10,BYD,MPV,2022-05-01,557
10,BYD,MPV,2022-06-01,581
10,BYD,MPV,2022-07-01,435
10,BYD,MPV,2022-08-01,561
10,BYD,MPV,2022-09-01,1380
10,BYD,MPV,2022-10-01,1498
10,BYD,MPV,2022-11-01,1596
10,BYD,MPV,2022-12-01,1029
10,BYD,MPV,2023-01-01,493
10,BYD,MPV,2023-02-01,1007
10,BYD,MPV,2023-03-01,675
10,BYD,MPV,2023-04-01,26
10,BYD,MPV,2023-05-01,184
10,BYD,MPV,2023-06-01,526
10,BYD,MPV,2023-07-01,244
10,BYD,MPV,2023-08-01,114
10,BYD,MPV,2023-09-01,436
10,BYD,MPV,2023-10-01,154
10,BYD,MPV,2023-11-01,14
10,BYD,MPV,2023-12-01,55
10,BYD,MPV,2024-01-01,156
10,BYD,MPV,2024-02-01,61
10,BYD,MPV,2024-03-01,135
10,BYD,MPV,2024-04-01,102
10,BYD,SUV,2018-01-01,7036
10,BYD,SUV,2018-02-01,5013
10,BYD,SUV,2018-03-01,4696
10,BYD,SUV,2018-04-01,3137
10,BYD,SUV,2018-05-01,3586
10,BYD,SUV,2018-06-01,3372
10,BYD,SUV,2018-07-01,4174
10,BYD,SUV,2018-08-01,5043
10,BYD,SUV,2018-09-01,6019
10,BYD,SUV,2018-10-01,6037
10,BYD,SUV,2018-11-01,6405
10,BYD,SUV,2018-12-01,8021
10,BYD,SUV,2019-01-01,10093
10,BYD,SUV,2019-02-01,4332
10,BYD,SUV,2019-03-01,10021
10,BYD,SUV,2019-04-01,6428
10,BYD,SUV,2019-05-01,6044
10,BYD,SUV,2019-06-01,6566
10,BYD,SUV,2019-07-01,5542
10,BYD,SUV,2019-08-01,10315
10,BYD,SUV,2019-09-01,12032
10,BYD,SUV,2019-10-01,14059
10,BYD,SUV,2019-11-01,18465
10,BYD,SUV,2019-12-01,19053
10,BYD,SUV,2020-01-01,11018
10,BYD,SUV,2020-02-01,1343
10,BYD,SUV,2020-03-01,11827
10,BYD,SUV,2020-04-01,12023
10,BYD,SUV,2020-05-01,12364
10,BYD,SUV,2020-06-01,12412
10,BYD,SUV,2020-07-01,10068
10,BYD,SUV,2020-08-01,10093
10,BYD,SUV,2020-09-01,12860
10,BYD,SUV,2020-10-01,15657
10,BYD,SUV,2020-11-01,19096
10,BYD,SUV,2020-12-01,19423
10,BYD,SUV,2021-01-01,14595
10,BYD,SUV,2021-02-01,6025
10,BYD,SUV,2021-03-01,10125
10,BYD,SUV,2021-04-01,12876
10,BYD,SUV,2021-05-01,9291
10,BYD,SUV,2021-06-01,7435
10,BYD,SUV,2021-07-01,4676
10,BYD,SUV,2021-08-01,12305
10,BYD,SUV,2021-09-01,14780
10,BYD,SUV,2021-10-01,16294
10,BYD,SUV,2021-11-01,19706
10,BYD,SUV,2021-12-01,19172
10,BYD,SUV,2022-01-01,20722
10,BYD,SUV,2022-02-01,22756
10,BYD,SUV,2022-03-01,26729
10,BYD,SUV,2022-04-01,25108
10,BYD,SUV,2022-05-01,31989
10,BYD,SUV,2022-06-01,32077
10,BYD,SUV,2022-07-01,38697
10,BYD,SUV,2022-08-01,42500
10,BYD,SUV,2022-09-01,46475
10,BYD,SUV,2022-10-01,56843
10,BYD,SUV,2022-11-01,64145
10,BYD,SUV,2022-12-01,50006
10,BYD,SUV,2023-01-01,35585
10,BYD,SUV,2023-02-01,37153
10,BYD,SUV,2023-03-01,30088
10,BYD,SUV,2023-04-01,28931
10,BYD,SUV,2023-05-01,26072
10,BYD,SUV,2023-06-01,27041
10,BYD,SUV,2023-07-01,29991
10,BYD,SUV,2023-08-01,32850
10,BYD,SUV,2023-09-01,36773
10,BYD,SUV,2023-10-01,34799
10,BYD,SUV,2023-11-01,34904
10,BYD,SUV,2023-12-01,44370
10,BYD,SUV,2024-01-01,32267
10,BYD,SUV,2024-02-01,12693
10,BYD,SUV,2024-03-01,35176
10,BYD,SUV,2024-04-01,31809
10,BYD,Sedan,2018-01-01,10640
10,BYD,Sedan,2018-02-01,3022
10,BYD,Sedan,2018-03-01,7033
10,BYD,Sedan,2018-04-01,5497
10,BYD,Sedan,2018-05-01,5541
10,BYD,Sedan,2018-06-01,5593
10,BYD,Sedan,2018-07-01,4619
10,BYD,Sedan,2018-08-01,4916
10,BYD,Sedan,2018-09-01,6076
10,BYD,Sedan,2018-10-01,7226
10,BYD,Sedan,2018-11-01,7456
10,BYD,Sedan,2018-12-01,8615
10,BYD,Sedan,2019-01-01,5543
10,BYD,Sedan,2019-02-01,3081
10,BYD,Sedan,2019-03-01,8083
10,BYD,Sedan,2019-04-01,4602
10,BYD,Sedan,2019-05-01,5253
10,BYD,Sedan,2019-06-01,7397
10,BYD,Sedan,2019-07-01,5071
10,BYD,Sedan,2019-08-01,3635
10,BYD,Sedan,2019-09-01,4920
10,BYD,Sedan,2019-10-01,4472
10,BYD,Sedan,2019-11-01,3683
10,BYD,Sedan,2019-12-01,3776
10,BYD,Sedan,2020-01-01,3587
10,BYD,Sedan,2020-02-01,1531
10,BYD,Sedan,2020-03-01,5683
10,BYD,Sedan,2020-04-01,5632
10,BYD,Sedan,2020-05-01,3532
10,BYD,Sedan,2020-06-01,4883
10,BYD,Sedan,2020-07-01,3988
10,BYD,Sedan,2020-08-01,6400
10,BYD,Sedan,2020-09-01,5612
10,BYD,Sedan,2020-10-01,7545
10,BYD,Sedan,2020-11-01,10105
10,BYD,Sedan,2020-12-01,24178
10,BYD,Sedan,2021-01-01,24206
10,BYD,Sedan,2021-02-01,10056
10,BYD,Sedan,2021-03-01,10323
10,BYD,Sedan,2021-04-01,8177
10,BYD,Sedan,2021-05-01,8805
10,BYD,Sedan,2021-06-01,13541
10,BYD,Sedan,2021-07-01,16753
10,BYD,Sedan,2021-08-01,20676
10,BYD,Sedan,2021-09-01,23560
10,BYD,Sedan,2021-10-01,25908
10,BYD,Sedan,2021-11-01,28151
10,BYD,Sedan,2021-12-01,24287
10,BYD,Sedan,2022-01-01,25535
10,BYD,Sedan,2022-02-01,22508
10,BYD,Sedan,2022-03-01,22942
10,BYD,Sedan,2022-04-01,20292
10,BYD,Sedan,2022-05-01,23934
10,BYD,Sedan,2022-06-01,25439
10,BYD,Sedan,2022-07-01,30093
10,BYD,Sedan,2022-08-01,35689
10,BYD,Sedan,2022-09-01,36058
10,BYD,Sedan,2022-10-01,32195
10,BYD,Sedan,2022-11-01,31786
10,BYD,Sedan,2022-12-01,30043
10,BYD,Sedan,2023-01-01,11718
10,BYD,Sedan,2023-02-01,27434
10,BYD,Sedan,2023-03-01,40215
10,BYD,Sedan,2023-04-01,39951
10,BYD,Sedan,2023-05-01,42887
10,BYD,Sedan,2023-06-01,38197
10,BYD,Sedan,2023-07-01,37129
10,BYD,Sedan,2023-08-01,39808
10,BYD,Sedan,2023-09-01,39904
10,BYD,Sedan,2023-10-01,37902
10,BYD,Sedan,2023-11-01,38054
10,BYD,Sedan,2023-12-01,41142
10,BYD,Sedan,2024-01-01,29244
10,BYD,Sedan,2024-02-01,27851
10,BYD,Sedan,2024-03-01,50394
10,BYD,Sedan,2024-04-01,46314
11,Beijing Automobile Manufacturing Plant,Hatchback,2022-09-01,3908
11,Beijing Automobile Manufacturing Plant,Hatchback,2022-10-01,3675
11,Beijing Automobile Manufacturing Plant,Hatchback,2022-11-01,1201
11,Beijing Automobile Manufacturing Plant,Hatchback,2022-12-01,975
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-01-01,362
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-02-01,575
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-03-01,301
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-04-01,300
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-05-01,916
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-06-01,937
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-07-01,831
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-08-01,813
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-09-01,745
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-10-01,786
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-11-01,316
11,Beijing Automobile Manufacturing Plant,Hatchback,2023-12-01,536
11,Beijing Automobile Manufacturing Plant,Hatchback,2024-01-01,166
11,Beijing Automobile Manufacturing Plant,Hatchback,2024-02-01,352
11,Beijing Automobile Manufacturing Plant,Hatchback,2024-03-01,24
11,Beijing Automobile Manufacturing Plant,MPV,2023-12-01,736
11,Beijing Automobile Manufacturing Plant,MPV,2024-01-01,1281
11,Beijing Automobile Manufacturing Plant,MPV,2024-02-01,531
11,Beijing Automobile Manufacturing Plant,MPV,2024-03-01,1172
11,Beijing Automobile Manufacturing Plant,MPV,2024-04-01,822
11,Beijing Automobile Manufacturing Plant,SUV,2018-01-01,115
11,Beijing Automobile Manufacturing Plant,SUV,2018-02-01,106
11,Beijing Automobile Manufacturing Plant,SUV,2018-03-01,205
11,Beijing Automobile Manufacturing Plant,SUV,2018-04-01,440
11,Beijing Automobile Manufacturing Plant,SUV,2018-05-01,304
11,Beijing Automobile Manufacturing Plant,SUV,2018-06-01,401
11,Beijing Automobile Manufacturing Plant,SUV,2018-07-01,245
11,Beijing Automobile Manufacturing Plant,SUV,2018-08-01,259
11,Beijing Automobile Manufacturing Plant,SUV,2018-09-01,283
11,Beijing Automobile Manufacturing Plant,SUV,2018-10-01,391
11,Beijing Automobile Manufacturing Plant,SUV,2018-11-01,460
11,Beijing Automobile Manufacturing Plant,SUV,2018-12-01,165
11,Beijing Automobile Manufacturing Plant,SUV,2019-01-01,317
11,Beijing Automobile Manufacturing Plant,SUV,2019-02-01,89
11,Beijing Automobile Manufacturing Plant,SUV,2019-03-01,173
11,Beijing Automobile Manufacturing Plant,SUV,2019-04-01,154
11,Beijing Automobile Manufacturing Plant,SUV,2019-05-01,123
11,Beijing Automobile Manufacturing Plant,SUV,2019-06-01,276
11,Beijing Automobile Manufacturing Plant,SUV,2019-07-01,28
11,Beijing Automobile Manufacturing Plant,SUV,2019-08-01,180
11,Beijing Automobile Manufacturing Plant,SUV,2019-09-01,195
11,Beijing Automobile Manufacturing Plant,SUV,2019-11-01,165
11,Beijing Automobile Manufacturing Plant,SUV,2019-12-01,319
11,Beijing Automobile Manufacturing Plant,SUV,2020-01-01,167
11,Beijing Automobile Manufacturing Plant,SUV,2020-03-01,102
11,Beijing Automobile Manufacturing Plant,SUV,2020-04-01,115
11,Beijing Automobile Manufacturing Plant,SUV,2020-05-01,157
11,Beijing Automobile Manufacturing Plant,SUV,2020-06-01,78
11,Beijing Automobile Manufacturing Plant,SUV,2020-07-01,28
11,Beijing Automobile Manufacturing Plant,SUV,2020-08-01,30
11,Beijing Automobile Manufacturing Plant,SUV,2020-09-01,75
11,Beijing Automobile Manufacturing Plant,SUV,2020-10-01,162
11,Beijing Automobile Manufacturing Plant,SUV,2020-11-01,160
11,Beijing Automobile Manufacturing Plant,SUV,2020-12-01,117
11,Beijing Automobile Manufacturing Plant,SUV,2021-01-01,103
11,Beijing Automobile Manufacturing Plant,SUV,2021-02-01,32
11,Beijing Automobile Manufacturing Plant,SUV,2021-03-01,215
11,Beijing Automobile Manufacturing Plant,SUV,2021-04-01,215
11,Beijing Automobile Manufacturing Plant,SUV,2021-05-01,109
11,Beijing Automobile Manufacturing Plant,SUV,2021-06-01,192
11,Beijing Automobile Manufacturing Plant,SUV,2021-07-01,35
11,Beijing Automobile Manufacturing Plant,SUV,2021-08-01,119
11,Beijing Automobile Manufacturing Plant,SUV,2021-09-01,108
11,Beijing Automobile Manufacturing Plant,SUV,2021-10-01,99
11,Beijing Automobile Manufacturing Plant,SUV,2021-11-01,133
11,Beijing Automobile Manufacturing Plant,SUV,2021-12-01,102
11,Beijing Automobile Manufacturing Plant,SUV,2023-06-01,426
11,Beijing Automobile Manufacturing Plant,SUV,2023-07-01,345
11,Beijing Automobile Manufacturing Plant,SUV,2023-08-01,65
11,Beijing Automobile Manufacturing Plant,SUV,2023-09-01,266
11,Beijing Automobile Manufacturing Plant,SUV,2023-10-01,162
11,Beijing Automobile Manufacturing Plant,SUV,2023-11-01,154
11,Beijing Automobile Manufacturing Plant,SUV,2023-12-01,686
11,Beijing Automobile Manufacturing Plant,SUV,2024-01-01,142
11,Beijing Automobile Manufacturing Plant,SUV,2024-02-01,552
11,Beijing Automobile Manufacturing Plant,SUV,2024-03-01,563
11,Beijing Automobile Manufacturing Plant,SUV,2024-04-01,155
12,Beijing Benz,SUV,2018-01-01,13152
12,Beijing Benz,SUV,2018-02-01,7251
12,Beijing Benz,SUV,2018-03-01,10087
12,Beijing Benz,SUV,2018-04-01,12362
12,Beijing Benz,SUV,2018-05-01,10381
12,Beijing Benz,SUV,2018-06-01,10178
12,Beijing Benz,SUV,2018-07-01,9756
12,Beijing Benz,SUV,2018-08-01,9500
12,Beijing Benz,SUV,2018-09-01,9750
12,Beijing Benz,SUV,2018-10-01,5109
12,Beijing Benz,SUV,2018-11-01,6889
12,Beijing Benz,SUV,2018-12-01,13935
12,Beijing Benz,SUV,2019-01-01,13104
12,Beijing Benz,SUV,2019-02-01,9450
12,Beijing Benz,SUV,2019-03-01,13520
12,Beijing Benz,SUV,2019-04-01,11004
12,Beijing Benz,SUV,2019-05-01,10504
12,Beijing Benz,SUV,2019-06-01,10751
12,Beijing Benz,SUV,2019-07-01,12349
12,Beijing Benz,SUV,2019-08-01,11950
12,Beijing Benz,SUV,2019-09-01,13007
12,Beijing Benz,SUV,2019-10-01,11522
12,Beijing Benz,SUV,2019-11-01,13283
12,Beijing Benz,SUV,2019-12-01,13283
12,Beijing Benz,SUV,2020-01-01,13359
12,Beijing Benz,SUV,2020-02-01,3711
12,Beijing Benz,SUV,2020-03-01,13489
12,Beijing Benz,SUV,2020-04-01,13148
12,Beijing Benz,SUV,2020-05-01,15275
12,Beijing Benz,SUV,2020-06-01,14701
12,Beijing Benz,SUV,2020-07-01,14879
12,Beijing Benz,SUV,2020-08-01,14900
12,Beijing Benz,SUV,2020-09-01,15736
12,Beijing Benz,SUV,2020-10-01,12100
12,Beijing Benz,SUV,2020-11-01,15425
12,Beijing Benz,SUV,2020-12-01,14177
12,Beijing Benz,SUV,2021-01-01,15500
12,Beijing Benz,SUV,2021-02-01,8920
12,Beijing Benz,SUV,2021-03-01,15339
12,Beijing Benz,SUV,2021-04-01,14200
12,Beijing Benz,SUV,2021-05-01,10997
12,Beijing Benz,SUV,2021-06-01,7481
12,Beijing Benz,SUV,2021-07-01,4943
12,Beijing Benz,SUV,2021-08-01,7872
12,Beijing Benz,SUV,2021-09-01,9203
12,Beijing Benz,SUV,2021-10-01,17128
12,Beijing Benz,SUV,2021-11-01,14760
12,Beijing Benz,SUV,2021-12-01,13706
12,Beijing Benz,SUV,2022-01-01,18211
12,Beijing Benz,SUV,2022-02-01,11944
12,Beijing Benz,SUV,2022-03-01,10857
12,Beijing Benz,SUV,2022-04-01,7046
12,Beijing Benz,SUV,2022-05-01,7622
12,Beijing Benz,SUV,2022-06-01,11965
12,Beijing Benz,SUV,2022-07-01,17914
12,Beijing Benz,SUV,2022-08-01,15530
12,Beijing Benz,SUV,2022-09-01,18152
12,Beijing Benz,SUV,2022-10-01,12000
12,Beijing Benz,SUV,2022-11-01,11500
12,Beijing Benz,SUV,2022-12-01,8961
12,Beijing Benz,SUV,2023-01-01,14317
12,Beijing Benz,SUV,2023-02-01,8808
12,Beijing Benz,SUV,2023-03-01,7786
12,Beijing Benz,SUV,2023-04-01,7800
12,Beijing Benz,SUV,2023-05-01,7745
12,Beijing Benz,SUV,2023-06-01,9708
12,Beijing Benz,SUV,2023-07-01,10400
12,Beijing Benz,SUV,2023-08-01,12509
12,Beijing Benz,SUV,2023-09-01,12050
12,Beijing Benz,SUV,2023-10-01,7001
12,Beijing Benz,SUV,2023-11-01,5162
12,Beijing Benz,SUV,2023-12-01,12300
12,Beijing Benz,SUV,2024-01-01,10193
12,Beijing Benz,SUV,2024-02-01,11435
12,Beijing Benz,SUV,2024-03-01,19000
12,Beijing Benz,SUV,2024-04-01,7511
12,Beijing Benz,Sedan,2018-01-01,18408
12,Beijing Benz,Sedan,2018-02-01,10794
12,Beijing Benz,Sedan,2018-03-01,13107
12,Beijing Benz,Sedan,2018-04-01,12267
12,Beijing Benz,Sedan,2018-05-01,14048
12,Beijing Benz,Sedan,2018-06-01,14544
12,Beijing Benz,Sedan,2018-07-01,12627
12,Beijing Benz,Sedan,2018-08-01,12604
12,Beijing Benz,Sedan,2018-09-01,13173
12,Beijing Benz,Sedan,2018-10-01,10966
12,Beijing Benz,Sedan,2018-11-01,13249
12,Beijing Benz,Sedan,2018-12-01,13091
12,Beijing Benz,Sedan,2019-01-01,15801
12,Beijing Benz,Sedan,2019-02-01,10994
12,Beijing Benz,Sedan,2019-03-01,16406
12,Beijing Benz,Sedan,2019-04-01,12504
12,Beijing Benz,Sedan,2019-05-01,13703
12,Beijing Benz,Sedan,2019-06-01,13001
12,Beijing Benz,Sedan,2019-07-01,12979
12,Beijing Benz,Sedan,2019-08-01,13203
12,Beijing Benz,Sedan,2019-09-01,13803
12,Beijing Benz,Sedan,2019-10-01,12910
12,Beijing Benz,Sedan,2019-11-01,13638
12,Beijing Benz,Sedan,2019-12-01,13638
12,Beijing Benz,Sedan,2020-01-01,12322
12,Beijing Benz,Sedan,2020-02-01,3343
12,Beijing Benz,Sedan,2020-03-01,13910
12,Beijing Benz,Sedan,2020-04-01,14152
12,Beijing Benz,Sedan,2020-05-01,14487
12,Beijing Benz,Sedan,2020-06-01,13801
12,Beijing Benz,Sedan,2020-07-01,14925
12,Beijing Benz,Sedan,2020-08-01,14249
12,Beijing Benz,Sedan,2020-09-01,15700
12,Beijing Benz,Sedan,2020-10-01,13000
12,Beijing Benz,Sedan,2020-11-01,14198
12,Beijing Benz,Sedan,2020-12-01,13871
12,Beijing Benz,Sedan,2021-01-01,15600
12,Beijing Benz,Sedan,2021-02-01,11000
12,Beijing Benz,Sedan,2021-03-01,14305
12,Beijing Benz,Sedan,2021-04-01,15500
12,Beijing Benz,Sedan,2021-05-01,13100
12,Beijing Benz,Sedan,2021-06-01,8667
12,Beijing Benz,Sedan,2021-07-01,9425
12,Beijing Benz,Sedan,2021-08-01,9417
12,Beijing Benz,Sedan,2021-09-01,9664
12,Beijing Benz,Sedan,2021-10-01,17565
12,Beijing Benz,Sedan,2021-11-01,14917
12,Beijing Benz,Sedan,2021-12-01,14453
12,Beijing Benz,Sedan,2022-01-01,13460
12,Beijing Benz,Sedan,2022-02-01,9346
12,Beijing Benz,Sedan,2022-03-01,15586
12,Beijing Benz,Sedan,2022-04-01,11837
12,Beijing Benz,Sedan,2022-05-01,13191
12,Beijing Benz,Sedan,2022-06-01,13261
12,Beijing Benz,Sedan,2022-07-01,12806
12,Beijing Benz,Sedan,2022-08-01,2856
12,Beijing Benz,Sedan,2022-09-01,14044
12,Beijing Benz,Sedan,2022-10-01,13343
12,Beijing Benz,Sedan,2022-11-01,13558
12,Beijing Benz,Sedan,2022-12-01,14874
12,Beijing Benz,Sedan,2023-01-01,12665
12,Beijing Benz,Sedan,2023-02-01,11492
12,Beijing Benz,Sedan,2023-03-01,13794
12,Beijing Benz,Sedan,2023-04-01,13900
12,Beijing Benz,Sedan,2023-05-01,14600
12,Beijing Benz,Sedan,2023-06-01,16400
12,Beijing Benz,Sedan,2023-07-01,14198
12,Beijing Benz,Sedan,2023-08-01,13866
12,Beijing Benz,Sedan,2023-09-01,17031
12,Beijing Benz,Sedan,2023-10-01,12600
12,Beijing Benz,Sedan,2023-11-01,16000
12,Beijing Benz,Sedan,2023-12-01,19418
12,Beijing Benz,Sedan,2024-01-01,10300
12,Beijing Benz,Sedan,2024-02-01,11303
12,Beijing Benz,Sedan,2024-03-01,20700
12,Beijing Benz,Sedan,2024-04-01,10508
13,Beijing Hyundai,Hatchback,2018-01-01,1902
13,Beijing Hyundai,Hatchback,2018-02-01,46
13,Beijing Hyundai,Hatchback,2018-03-01,500
13,Beijing Hyundai,Hatchback,2018-04-01,1417
13,Beijing Hyundai,Hatchback,2018-05-01,3060
13,Beijing Hyundai,Hatchback,2018-06-01,6908
13,Beijing Hyundai,Hatchback,2018-07-01,4208
13,Beijing Hyundai,Hatchback,2018-08-01,5899
13,Beijing Hyundai,Hatchback,2018-09-01,3561
13,Beijing Hyundai,Hatchback,2018-10-01,3457
13,Beijing Hyundai,Hatchback,2018-11-01,3798
13,Beijing Hyundai,Hatchback,2018-12-01,7895
13,Beijing Hyundai,Hatchback,2019-01-01,1010
13,Beijing Hyundai,Hatchback,2019-02-01,2179
13,Beijing Hyundai,Hatchback,2019-03-01,7242
13,Beijing Hyundai,Hatchback,2019-04-01,4046
13,Beijing Hyundai,Hatchback,2019-05-01,3260
13,Beijing Hyundai,Hatchback,2019-06-01,4840
13,Beijing Hyundai,Hatchback,2019-07-01,4720
13,Beijing Hyundai,Hatchback,2019-08-01,4968
13,Beijing Hyundai,Hatchback,2019-09-01,5812
13,Beijing Hyundai,Hatchback,2019-10-01,4824
13,Beijing Hyundai,Hatchback,2019-11-01,5682
13,Beijing Hyundai,Hatchback,2019-12-01,6214
13,Beijing Hyundai,Hatchback,2020-01-01,4094
13,Beijing Hyundai,Hatchback,2020-02-01,778
13,Beijing Hyundai,Hatchback,2020-03-01,2995
13,Beijing Hyundai,Hatchback,2020-04-01,2695
13,Beijing Hyundai,Hatchback,2020-05-01,3791
13,Beijing Hyundai,Hatchback,2020-06-01,5082
13,Beijing Hyundai,Hatchback,2020-07-01,3876
13,Beijing Hyundai,Hatchback,2020-08-01,2236
13,Beijing Hyundai,Hatchback,2020-09-01,2799
13,Beijing Hyundai,Hatchback,2020-10-01,8556
13,Beijing Hyundai,Hatchback,2020-11-01,11762
13,Beijing Hyundai,Hatchback,2020-12-01,19433
13,Beijing Hyundai,Hatchback,2021-01-01,16961
13,Beijing Hyundai,Hatchback,2021-02-01,5488
13,Beijing Hyundai,Hatchback,2021-03-01,11440
13,Beijing Hyundai,Hatchback,2021-04-01,7614
13,Beijing Hyundai,Hatchback,2021-05-01,10587
13,Beijing Hyundai,Hatchback,2021-06-01,10290
13,Beijing Hyundai,Hatchback,2021-07-01,8381
13,Beijing Hyundai,Hatchback,2021-08-01,8816
13,Beijing Hyundai,Hatchback,2021-09-01,7819
13,Beijing Hyundai,Hatchback,2021-10-01,13068
13,Beijing Hyundai,Hatchback,2021-11-01,13366
13,Beijing Hyundai,Hatchback,2021-12-01,17009
13,Beijing Hyundai,Hatchback,2022-01-01,7211
13,Beijing Hyundai,Hatchback,2022-02-01,3640
13,Beijing Hyundai,Hatchback,2022-03-01,5080
13,Beijing Hyundai,Hatchback,2022-04-01,4014
13,Beijing Hyundai,Hatchback,2022-05-01,3789
13,Beijing Hyundai,Hatchback,2022-06-01,8580
13,Beijing Hyundai,Hatchback,2022-07-01,11226
13,Beijing Hyundai,Hatchback,2022-08-01,18238
13,Beijing Hyundai,Hatchback,2022-09-01,13851
13,Beijing Hyundai,Hatchback,2022-10-01,11562
13,Beijing Hyundai,Hatchback,2022-11-01,8879
13,Beijing Hyundai,Hatchback,2022-12-01,8129
13,Beijing Hyundai,Hatchback,2023-01-01,8139
13,Beijing Hyundai,Hatchback,2023-02-01,6806
13,Beijing Hyundai,Hatchback,2023-03-01,9311
13,Beijing Hyundai,Hatchback,2023-04-01,7800
